207.000     21.8277347657     58.8221574118
208.000     21.6414125635     58.4487012101
209.000     21.4568400450     58.0787786018
210.000     21.2739923926     57.7123393700
211.000     21.0928452575     57.3493342467
212.000     20.9133747476     56.9897148903
213.000     20.7355574180     56.6334338641
214.000     20.5593702594     56.2804446153
215.000     20.3847906892     55.9307014540
216.000     20.2117965405     55.5841595339
217.000     20.0403660535     55.2407748323
218.000     19.8704778656     54.9005041318
219.000     19.7021110027     54.5633050017
220.000     19.5352448701     54.2291357800
221.000     19.3698592443     53.8979555563
222.000     19.2059342643     53.5697241549
223.000     19.0434504240     53.2444021182
224.000     18.8823885636     52.9219506908
225.000     18.7227298625     52.6023318040
226.000     18.5644558317     52.2855080606
227.000     18.4075483065     51.9714427199
228.000     18.2519894392     51.6600996838
229.000     18.0977616924     51.3514434825
230.000     17.9448478325     51.0454392609
231.000     17.7932309226     50.7420527653
232.000     17.6428943168     50.4412503307
233.000     17.4938216531     50.1429988678
234.000     17.3459968484     49.8472658511
235.000     17.1994040918     49.5540193069
236.000     17.0540278390     49.2632278011
237.000     16.9098528070     48.9748604288
238.000     16.7668639684     48.6888868024
239.000     16.6250465461     48.4052770410
240.000     16.4843860080     48.1240017600
241.000     16.3448680622     47.8450320611
242.000     16.2064786519     47.5683395214
243.000     16.0692039503     47.2938961847
244.000     15.9330303566     47.0216745512
245.000     15.7979444907     46.7516475685
246.000     15.6639331891     46.4837886225
247.000     15.5309835005     46.2180715286
248.000     15.3990826814     45.9544705230
249.000     15.2682181921     45.6929602541
250.000     15.1383776924     45.4335157748
251.000     15.0095490381     45.1761125338
252.000     14.8817202766     44.9207263684
253.000     14.7548796435     44.6673334961
254.000     14.6290155586     44.4159105079
255.000     14.5041166226     44.1664343607
256.000     14.3801716134     43.9188823698
257.000     14.2571694827     43.6732322026
258.000     14.1350993528     43.4294618712
259.000     14.0139505130     43.1875497263
260.000     13.8937124165     42.9474744502
261.000     13.7743746777     42.7092150509
262.000     13.6559270683     42.4727508555
263.000     13.5383595153     42.2380615044
264.000     13.4216620973     42.0051269456
265.000     13.3058250418     41.7739274282
266.000     13.1908387228     41.5444434975
267.000     13.0766936576     41.3166559891
268.000     12.9633805045     41.0905460236
269.000     12.8508900599     40.8660950011
270.000     12.7392132560     40.6432845965
271.000     12.6283411579     40.4220967539
272.000     12.5182649618     40.2025136821
273.000     12.4089759921     39.9845178495
274.000     12.3004656991     39.7680919795
275.000     12.1927256570     39.5532190459
276.000     12.0857475614     39.3398822683
277.000     11.9795232274     39.1280651075
278.000     11.8740445871     38.9177512616
279.000     11.7693036876     38.7089246615
280.000     11.6652926894     38.5015694667
281.000     11.5620038637     38.2956700613
282.000     11.4594295910     38.0912110503
283.000     11.3575623587     37.8881772551
284.000     11.2563947597     37.6865537104
285.000     11.1559194902     37.4863256598
286.000     11.0561293483     37.2874785527
287.000     10.9570172315     37.0899980406
288.000     10.8585761359     36.8938699732
289.000     10.7607991538     36.6990803957
290.000     10.6636794724     36.5056155447
291.000     10.5672103719     36.3134618453
292.000     10.4713852243     36.1226059080
293.000     10.3761974915     35.9330345253
294.000     10.2816407239     35.7447346687
295.000     10.1877085590     35.5576934855
296.000     10.0943947197     35.3718982963
297.000     10.0016930132     35.1873365916
298.000     9.9095973291     35.0039960293
299.000     9.8181016386     34.8218644316
300.000     9.7271999928     34.6409297825
301.000     9.6368865214     34.4611802250
302.000     9.5471554314     34.2826040588
303.000     9.4580010060     34.1051897371
304.000     9.3694176032     33.9289258645
305.000     9.2813996546     33.7538011948
306.000     9.1939416641     33.5798046277
307.000     9.1070382070     33.4069252073
308.000     9.0206839286     33.2351521194
309.000     8.9348735432     33.0644746892
310.000     8.8496018330     32.8948823789
311.000     8.7648636467     32.7263647861
312.000     8.6806538991     32.5589116408
313.000     8.5969675692     32.3925128041
314.000     8.5137997000     32.2271582654
315.000     8.4311453969     32.0628381409
316.000     8.3489998270     31.8995426716
317.000     8.2673582181     31.7372622207
318.000     8.1862158576     31.5759872724
319.000     8.1055680919     31.4157084299
320.000     8.0254103249     31.2564164130
321.000     7.9457380178     31.0981020571
322.000     7.8665466877     30.9407563105
323.000     7.7878319070     30.7843702336
324.000     7.7095893025     30.6289349966
325.000     7.6318145544     30.4744418777
326.000     7.5545033958     30.3208822620
327.000     7.4776516116     30.1682476393
328.000     7.4012550378     30.0165296030
329.000     7.3253095608     29.8657198481
330.000     7.2498111167     29.7158101700
331.000     7.1747556903     29.5667924627
332.000     7.1001393145     29.4186587176
333.000     7.0259580698     29.2714010219
334.000     6.9522080830     29.1250115572
335.000     6.8788855274     28.9794825978
336.000     6.8059866212     28.8348065100
337.000     6.7335076275     28.6909757501
338.000     6.6614448531     28.5479828635
339.000     6.5897946485     28.4058204828
340.000     6.5185534067     28.2644813274
341.000     6.4477175627     28.1239582016
342.000     6.3772835931     27.9842439933
343.000     6.3072480154     27.8453316732
344.000     6.2376073872     27.7072142934
345.000     6.1683583059     27.5698849863
346.000     6.0994974082     27.4333369632
347.000     6.0310213689     27.2975635133
348.000     5.9629269013     27.1625580029
349.000     5.8952107559     27.0283138737
350.000     5.8278697201     26.8948246422
351.000     5.7609006178     26.7620838986
352.000     5.6943003088     26.6300853055
353.000     5.6280656883     26.4988225969
354.000     5.5621936862     26.3682895775
355.000     5.4966812672     26.2384801215
356.000     5.4315254295     26.1093881716
357.000     5.3667232049     25.9810077382
358.000     5.3022716582     25.8533328980
359.000     5.2381678868     25.7263577939
360.000     5.1744090200     25.6000766333
361.000     5.1109922187     25.4744836876
362.000     5.0479146753     25.3495732912
363.000     4.9851736127     25.2253398408
364.000     4.9227662842     25.1017777944
365.000     4.8606899731     24.9788816703
366.000     4.7989419920     24.8566460467
367.000     4.7375196829     24.7350655604
368.000     4.6764204165     24.6141349064
369.000     4.6156415916     24.4938488372
370.000     4.5551806352     24.3742021613
371.000     4.4950350018     24.2551897432
372.000     4.4352021731     24.1368065026
373.000     4.3756796576     24.0190474131
374.000     4.3164649905     23.9019075020
375.000     4.2575557329     23.7853818494
376.000     4.1989494719     23.6694655876
377.000     4.1406438198     23.5541539001
378.000     4.0826364143     23.4394420216
379.000     4.0249249177     23.3253252363
380.000     3.9675070168     23.2117988784
381.000     3.9103804227     23.0988583304
382.000     3.8535428700     22.9864990233
383.000     3.7969921172     22.8747164355
384.000     3.7407259458     22.7635060923
385.000     3.6847421602     22.6528635653
386.000     3.6290385875     22.5427844717
387.000     3.5736130770     22.4332644740
388.000     3.5184635003     22.3242992792
389.000     3.4635877506     22.2158846381
390.000     3.4089837424     22.1080163450
391.000     3.3546494117     22.0006902371
392.000     3.3005827154     21.8939021939
393.000     3.2467816309     21.7876481365
394.000     3.1932441561     21.6819240274
395.000     3.1399683092     21.5767258698
396.000     3.0869521280     21.4720497071
397.000     3.0341936702     21.3678916224
398.000     2.9816910128     21.2642477379
399.000     2.9294422520     21.1611142146
400.000     2.8774455030     21.0584872518
401.000     2.8256988994     20.9563630864
402.000     2.7742005937     20.8547379927
403.000     2.7229487562     20.7536082818
404.000     2.6719415755     20.6529703012
405.000     2.6211772579     20.5528204342
406.000     2.5706540271     20.4531550998
407.000     2.5203701245     20.3539707519
408.000     2.4703238083     20.2552638790
409.000     2.4205133538     20.1570310038
410.000     2.3709370530     20.0592686830
411.000     2.3215932144     19.9619735064
412.000     2.2724801629     19.8651420968
413.000     2.2235962394     19.7687711098
414.000     2.1749398008     19.6728572330
415.000     2.1265092198     19.5773971857
416.000     2.0783028845     19.4823877189
417.000     2.0303191985     19.3878256144
418.000     1.9825565806     19.2937076848
419.000     1.9350134644     19.2000307728
420.000     1.8876882986     19.1067917513
421.000     1.8405795464     19.0139875228
422.000     1.7936856854     18.9216150187
423.000     1.7470052077     18.8296711996
424.000     1.7005366195     18.7381530546
425.000     1.6542784407     18.6470576010
426.000     1.6082292055     18.5563818839
427.000     1.5623874612     18.4661229762
428.000     1.5167517691     18.3762779777
429.000     1.4713207034     18.2868440155
430.000     1.4260928518     18.1978182430
431.000     1.3810668149     18.1091978402
432.000     1.3362412061     18.0209800128
433.000     1.2916146517     17.9331619924
434.000     1.2471857904     17.8457410360
435.000     1.2029532735     17.7587144257
436.000     1.1589157645     17.6720794683
437.000     1.1150719391     17.5858334954
438.000     1.0714204850     17.4999738627
439.000     1.0279601017     17.4144979499
440.000     0.9846895007     17.3294031604
441.000     0.9416074047     17.2446869213
442.000     0.8987125484     17.1603466825
443.000     0.8560036774     17.0763799171
444.000     0.8134795488     16.9927841208
445.000     0.7711389306     16.9095568117
446.000     0.7289806021     16.8266955301
447.000     0.6870033530     16.7441978382
448.000     0.6452059841     16.6620613198
449.000     0.6035873068     16.5802835804
450.000     0.5621461427     16.4988622463
451.000     0.5208813241     16.4177949652
452.000     0.4797916935     16.3370794051
453.000     0.4388761033     16.2567132549
454.000     0.3981334164     16.1766942234
455.000     0.3575625052     16.0970200398
456.000     0.3171622522     16.0176884530
457.000     0.2769315495     15.9386972314
458.000     0.2368692988     15.8600441630
459.000     0.1969744114     15.7817270549
460.000     0.1572458080     15.7037437332
461.000     0.1176824185     15.6260920429
462.000     0.0782831820     15.5487698474
463.000     0.0390470469     15.4717750285
464.000     -0.0000270296     15.3951054863
465.000     -0.0389400812     15.3187591389
466.000     -0.0776931331     15.2427339221
467.000     -0.1162872014     15.1670277893
468.000     -0.1547232938     15.0916387114
469.000     -0.1930024095     15.0165646764
470.000     -0.2311255389     14.9418036896
471.000     -0.2690936646     14.8673537729
472.000     -0.3069077605     14.7932129651
473.000     -0.3445687923     14.7193793214
474.000     -0.3820777180     14.6458509134
475.000     -0.4194354873     14.5726258288
476.000     -0.4566430419     14.4997021714
477.000     -0.4937013158     14.4270780608
478.000     -0.5306112352     14.3547516322
479.000     -0.5673737186     14.2827210364
480.000     -0.6039896770     14.2109844395
481.000     -0.6404600137     14.1395400228
482.000     -0.6767856247     14.0683859828
483.000     -0.7129673986     13.9975205304
484.000     -0.7490062166     13.9269418918
485.000     -0.7849029528     13.8566483074
486.000     -0.8206584741     13.7866380322
487.000     -0.8562736404     13.7169093353
488.000     -0.8917493044     13.6474605001
489.000     -0.9270863122     13.5782898238
490.000     -0.9622855027     13.5093956178
491.000     -0.9973477082     13.4407762067
492.000     -1.0322737542     13.3724299291
493.000     -1.0670644597     13.3043551368
494.000     -1.1017206370     13.2365501949
495.000     -1.1362430918     13.1690134818
496.000     -1.1706326234     13.1017433887
497.000     -1.2048900249     13.0347383199
498.000     -1.2390160827     12.9679966924
499.000     -1.2730115773     12.9015169357
500.000     -1.3068772829     12.8352974920
501.000     -1.3406139673     12.7693368159
502.000     -1.3742223927     12.7036333741
503.000     -1.4077033148     12.6381856456
504.000     -1.4410574836     12.5729921212
505.000     -1.4742856432     12.5080513039
506.000     -1.5073885319     12.4433617083
507.000     -1.5403668820     12.3789218606
508.000     -1.5732214202     12.3147302988
509.000     -1.6059528677     12.2507855722
510.000     -1.6385619397     12.1870862415
511.000     -1.6710493462     12.1236308784
512.000     -1.7034157915     12.0604180659
513.000     -1.7356619746     11.9974463981
514.000     -1.7677885888     11.9347144798
515.000     -1.7997963223     11.8722209267
516.000     -1.8316858581     11.8099643651
517.000     -1.8634578736     11.7479434319
518.000     -1.8951130414     11.6861567747
519.000     -1.9266520286     11.6246030511
520.000     -1.9580754974     11.5632809293
521.000     -1.9893841049     11.5021890876
522.000     -2.0205785033     11.4413262142
523.000     -2.0516593396     11.3806910076
524.000     -2.0826272563     11.3202821760
525.000     -2.1134828906     11.2600984374
526.000     -2.1442268751     11.2001385197
527.000     -2.1748598376     11.1404011600
528.000     -2.2053824013     11.0808851054
529.000     -2.2357951846     11.0215891122
530.000     -2.2660988012     10.9625119461
531.000     -2.2962938603     10.9036523819
532.000     -2.3263809665     10.8450092039
533.000     -2.3563607201     10.7865812051
534.000     -2.3862337166     10.7283671879
535.000     -2.4160005473     10.6703659633
536.000     -2.4456617991     10.6125763513
537.000     -2.4752180546     10.5549971806
538.000     -2.5046698918     10.4976272886
539.000     -2.5340178849     10.4404655212
540.000     -2.5632626034     10.3835107330
541.000     -2.5924046131     10.3267617868
542.000     -2.6214444754     10.2702175540
543.000     -2.6503827474     10.2138769141
544.000     -2.6792199825     10.1577387549
545.000     -2.7079567300     10.1018019722
546.000     -2.7365935349     10.0460654701
547.000     -2.7651309386     9.9905281604
548.000     -2.7935694784     9.9351889630
549.000     -2.8219096877     9.8800468055
550.000     -2.8501520962     9.8251006235
551.000     -2.8782972295     9.7703493600
552.000     -2.9063456099     9.7157919659
553.000     -2.9342977553     9.6614273994
554.000     -2.9621541805     9.6072546263
555.000     -2.9899153962     9.5532726199
556.000     -3.0175819097     9.4994803608
557.000     -3.0451542245     9.4458768369
558.000     -3.0726328407     9.3924610433
559.000     -3.1000182546     9.3392319822
560.000     -3.1273109593     9.2861886631
561.000     -3.1545114442     9.2333301022
562.000     -3.1816201951     9.1806553231
563.000     -3.2086376948     9.1281633559
564.000     -3.2355644224     9.0758532378
565.000     -3.2624008535     9.0237240128
566.000     -3.2891474608     8.9717747314
567.000     -3.3158047133     8.9200044510
568.000     -3.3423730770     8.8684122354
569.000     -3.3688530143     8.8169971553
570.000     -3.3952449847     8.7657582876
571.000     -3.4215494445     8.7146947156
572.000     -3.4477668465     8.6638055291
573.000     -3.4738976408     8.6130898244
574.000     -3.4999422740     8.5625467038
575.000     -3.5259011899     8.5121752759
576.000     -3.5517748291     8.4619746554
577.000     -3.5775636293     8.4119439634
578.000     -3.6032680249     8.3620823266
579.000     -3.6288884476     8.3123888781
580.000     -3.6544253261     8.2628627568
581.000     -3.6798790860     8.2135031075
582.000     -3.7052501503     8.1643090808
583.000     -3.7305389388     8.1152798332
584.000     -3.7557458687     8.0664145270
585.000     -3.7808713541     8.0177123300
586.000     -3.8059158066     7.9691724158
587.000     -3.8308796349     7.9207939637
588.000     -3.8557632447     7.8725761583
589.000     -3.8805670393     7.8245181899
590.000     -3.9052914192     7.7766192543
591.000     -3.9299367821     7.7288785525
592.000     -3.9545035231     7.6812952912
593.000     -3.9789920347     7.6338686821
594.000     -4.0034027066     7.5865979423
595.000     -4.0277359262     7.5394822943
596.000     -4.0519920781     7.4925209656
597.000     -4.0761715443     7.4457131890
598.000     -4.1002747044     7.3990582022
599.000     -4.1243019355     7.3525552482
600.000     -4.1482536120     7.3062035749
601.000     -4.1721301061     7.2600024352
602.000     -4.1959317874     7.2139510869
603.000     -4.2196590231     7.1680487928
604.000     -4.2433121778     7.1222948206
605.000     -4.2668916141     7.0766884425
606.000     -4.2903976918     7.0312289360
607.000     -4.3138307687     6.9859155828
608.000     -4.3371912000     6.9407476698
609.000     -4.3604793388     6.8957244881
610.000     -4.3836955356     6.8508453338
611.000     -4.4068401390     6.8061095074
612.000     -4.4299134951     6.7615163140
613.000     -4.4529159478     6.7170650631
614.000     -4.4758478388     6.6727550690
615.000     -4.4987095076     6.6285856500
616.000     -4.5215012914     6.5845561291
617.000     -4.5442235254     6.5406658337
618.000     -4.5668765426     6.4969140954
619.000     -4.5894606738     6.4533002500
620.000     -4.6119762477     6.4098236379
621.000     -4.6344235909     6.3664836033
622.000     -4.6568030279     6.3232794951
623.000     -4.6791148813     6.2802106658
624.000     -4.7013594713     6.2372764726
625.000     -4.7235371165     6.1944762763
626.000     -4.7456481331     6.1518094420
627.000     -4.7676928356     6.1092753390
628.000     -4.7896715361     6.0668733402
629.000     -4.8115845453     6.0246028229
630.000     -4.8334321714     5.9824631679
631.000     -4.8552147210     5.9404537602
632.000     -4.8769324987     5.8985739887
633.000     -4.8985858070     5.8568232459
634.000     -4.9201749469     5.8152009283
635.000     -4.9417002170     5.7737064362
636.000     -4.9631619146     5.7323391736
637.000     -4.9845603347     5.6910985481
638.000     -5.0058957707     5.6499839713
639.000     -5.0271685140     5.6089948582
640.000     -5.0483788544     5.5681306274
641.000     -5.0695270797     5.5273907015
642.000     -5.0906134762     5.4867745062
643.000     -5.1116383280     5.4462814710
644.000     -5.1326019180     5.4059110290
645.000     -5.1535045268     5.3656626166
646.000     -5.1743464337     5.3255356739
647.000     -5.1951279160     5.2855296441
648.000     -5.2158492495     5.2456439743
649.000     -5.2365107083     5.2058781145
650.000     -5.2571125646     5.1662315185
651.000     -5.2776550892     5.1267036430
652.000     -5.2981385512     5.0872939485
653.000     -5.3185632179     5.0480018984
654.000     -5.3389293551     5.0088269596
655.000     -5.3592372271     4.9697686020
656.000     -5.3794870964     4.9308262991
657.000     -5.3996792239     4.8919995271
658.000     -5.4198138692     4.8532877658
659.000     -5.4398912901     4.8146904979
660.000     -5.4599117428     4.7762072093
661.000     -5.4798754822     4.7378373890
662.000     -5.4997827615     4.6995805291
663.000     -5.5196338324     4.6614361246
664.000     -5.5394289450     4.6234036737
665.000     -5.5591683483     4.5854826775
666.000     -5.5788522893     4.5476726402
667.000     -5.5984810138     4.5099730687
668.000     -5.6180547662     4.4723834732
669.000     -5.6375737893     4.4349033666
670.000     -5.6570383245     4.3975322647
671.000     -5.6764486118     4.3602696861
672.000     -5.6958048898     4.3231151525
673.000     -5.7151073956     4.2860681882
674.000     -5.7343563650     4.2491283204
675.000     -5.7535520324     4.2122950790
676.000     -5.7726946308     4.1755679968
677.000     -5.7917843917     4.1389466093
678.000     -5.8108215456     4.1024304547
679.000     -5.8298063212     4.0660190739
680.000     -5.8487389463     4.0297120106
681.000     -5.8676196470     3.9935088109
682.000     -5.8864486483     3.9574090238
683.000     -5.9052261739     3.9214122009
684.000     -5.9239524460     3.8855178964
685.000     -5.9426276858     3.8497256668
686.000     -5.9612521131     3.8140350717
687.000     -5.9798259462     3.7784456728
688.000     -5.9983494025     3.7429570346
689.000     -6.0168226979     3.7075687240
690.000     -6.0352460473     3.6722803104
691.000     -6.0536196640     3.6370913657
692.000     -6.0719437604     3.6020014642
693.000     -6.0902185476     3.5670101828
694.000     -6.1084442353     3.5321171007
695.000     -6.1266210324     3.4973217996
696.000     -6.1447491462     3.4626238634
697.000     -6.1628287830     3.4280228786
698.000     -6.1808601479     3.3935184339
699.000     -6.1988434450     3.3591101204
700.000     -6.2167788769     3.3247975316
701.000     -6.2346666454     3.2905802632
702.000     -6.2525069509     3.2564579132
703.000     -6.2702999928     3.2224300820
704.000     -6.2880459693     3.1884963720
705.000     -6.3057450776     3.1546563881
706.000     -6.3233975137     3.1209097374
707.000     -6.3410034724     3.0872560290
708.000     -6.3585631477     3.0536948744
709.000     -6.3760767323     3.0202258872
710.000     -6.3935444177     2.9868486832
711.000     -6.4109663947     2.9535628803
712.000     -6.4283428527     2.9203680986
713.000     -6.4456739802     2.8872639603
714.000     -6.4629599646     2.8542500897
715.000     -6.4802009923     2.8213261131
716.000     -6.4973972486     2.7884916590
717.000     -6.5145489179     2.7557463580
718.000     -6.5316561834     2.7230898425
719.000     -6.5487192274     2.6905217472
720.000     -6.5657382313     2.6580417087
721.000     -6.5827133753     2.6256493656
722.000     -6.5996448386     2.5933443586
723.000     -6.6165327996     2.5611263301
724.000     -6.6333774356     2.5289949249
725.000     -6.6501789230     2.4969497893
726.000     -6.6669374371     2.4649905718
727.000     -6.6836531524     2.4331169228
728.000     -6.7003262424     2.4013284945
729.000     -6.7169568795     2.3696249412
730.000     -6.7335452354     2.3380059188
731.000     -6.7500914807     2.3064710852
732.000     -6.7665957852     2.2750201004
733.000     -6.7830583177     2.2436526258
734.000     -6.7994792460     2.2123683250
735.000     -6.8158587373     2.1811668633
736.000     -6.8321969574     2.1500479076
737.000     -6.8484940717     2.1190111270
738.000     -6.8647502445     2.0880561921
739.000     -6.8809656392     2.0571827753
740.000     -6.8971404182     2.0263905508
741.000     -6.9132747434     1.9956791946
742.000     -6.9293687754     1.9650483843
743.000     -6.9454226743     1.9344977995
744.000     -6.9614365992     1.9040271211
745.000     -6.9774107082     1.8736360321
746.000     -6.9933451588     1.8433242169
747.000     -7.0092401075     1.8130913617
748.000     -7.0250957101     1.7829371545
749.000     -7.0409121214     1.7528612847
750.000     -7.0566894957     1.7228634435
751.000     -7.0724279860     1.6929433236
752.000     -7.0881277449     1.6631006196
753.000     -7.1037889241     1.6333350275
754.000     -7.1194116744     1.6036462449
755.000     -7.1349961458     1.5740339710
756.000     -7.1505424876     1.5444979066
757.000     -7.1660508483     1.5150377542
758.000     -7.1815213757     1.4856532177
759.000     -7.1969542165     1.4563440025
760.000     -7.2123495171     1.4271098158
761.000     -7.2277074229     1.3979503661
762.000     -7.2430280783     1.3688653634
763.000     -7.2583116275     1.3398545194
764.000     -7.2735582134     1.3109175472
765.000     -7.2887679785     1.2820541614
766.000     -7.3039410644     1.2532640779
767.000     -7.3190776121     1.2245470145
768.000     -7.3341777618     1.1959026900
769.000     -7.3492416530     1.1673308250
770.000     -7.3642694243     1.1388311412
771.000     -7.3792612138     1.1104033622
772.000     -7.3942171589     1.0820472125
773.000     -7.4091373961     1.0537624185
774.000     -7.4240220614     1.0255487076
775.000     -7.4388712901     0.9974058089
776.000     -7.4536852165     0.9693334526
777.000     -7.4684639746     0.9413313706
778.000     -7.4832076975     0.9133992959
779.000     -7.4979165177     0.8855369631
780.000     -7.5125905669     0.8577441079
